1,4618,5
1,3094,1
1,1202,5
1,2738,4
1,1004,1
1,3975,4
1,3038,5
1,1001,3
1,1185,4
1,4324,1
1,2744,1
1,4980,5
1,1884,5
1,4347,6
1,2768,6
1,3040,3
1,4118,1
1,4814,2
1,1250,4
1,1435,6
1,1529,5
1,1543,6
1,3980,1
1,3959,1
1,3663,4
1,1295,6
1,1503,6
1,3535,1
1,2799,2
1,1403,3
1,4167,4
1,2335,5
1,4854,3
1,4944,6
1,2554,3
1,1238,4
1,4956,2
1,1095,2
1,3124,1
1,3101,5
1,3566,3
1,1819,2
1,4786,4
1,3155,4
1,4590,2
1,4694,6
1,3887,4
1,3430,2
1,4944,6
1,2554,3
1,1238,4
1,4956,2
1,1095,2
1,3124,1
1,3101,5
1,3566,3
1,1819,2
1,4786,4
1,3155,4
1,4590,2
1,4694,6
1,3887,4
1,3430,2
1,2335,6
1,1714,4
1,2015,2
1,4408,4
1,1266,2
1,1710,2
1,1564,3
1,4563,5
1,1700,6
1,4405,5
1,3718,5
1,3812,4
1,2695,6
1,4137,3
1,2261,3
1,4506,2
1,1602,4
1,2120,6
1,4519,2
1,3481,3
1,4606,3
1,4497,2
1,3544,6
1,3594,3
1,4199,6
1,1515,3
1,4860,6
1,2617,4
1,3050,2
1,3570,2
1,1198,4
1,1679,5
1,2339,3
1,3992,2
1,3846,2
1,3610,2
1,2622,1
1,2610,2
1,2393,6
1,3048,1
1,2262,5
1,4100,4
1,1243,4
1,4076,1
1,4646,5
1,4763,4
1,3353,4
1,4545,3
1,4461,1
1,3843,1
1,3492,3
1,2310,6
1,4630,2
1,2469,1
1,3188,6
1,2073,4
1,4473,6
1,4043,3
1,3989,4
1,3222,6
1,4262,1
1,2498,2
1,1015,1
1,4489,2
1,2078,4
1,3443,4
1,2099,6
1,4157,3
1,3383,3
1,2855,5
1,1138,2
1,2271,3
1,2097,3
1,1226,1
1,1882,2
1,4768,3
1,2649,6
1,4650,6
1,3723,6
1,1923,6
1,4272,3
1,3861,1
1,1078,4
1,3138,4
1,3967,3
1,2095,6
1,4664,2
1,1183,6
1,4135,6
1,3572,3
1,1677,1
1,2815,2
1,4976,6
1,2729,1
1,3079,1
1,2833,2
1,2883,3
1,2069,5
1,3413,4
1,1229,4
1,1706,4
1,4234,6
1,1692,3
1,4545,4
1,2032,4
1,4308,1
1,2184,6
1,4278,6
1,4068,4
1,3040,1
1,3766,1
1,2919,3
1,1875,6
1,1338,1
1,1618,6
1,2635,5
1,1871,5
1,2431,2
1,4109,1
1,3442,1
1,3247,4
1,3416,4
1,2710,6
1,4231,4
1,1743,4
1,3135,6
1,4000,4
1,2247,2
1,1392,5
1,3960,2
1,3916,3
1,3528,3
1,1664,2
1,1257,1
1,1362,4
1,3385,4
1,2057,5
1,2125,2
1,1362,4
1,3385,4
1,2057,5
1,2125,2
1,3726,6
1,2721,4
1,2785,5
1,1510,1
1,3298,4
1,2230,3
1,1051,6
1,1914,2
1,4379,3
1,4549,6
1,2374,4
1,3112,4
1,4315,3
1,2655,3
1,1992,6
1,4745,4
1,3033,1
1,2096,3
1,1257,2
1,4269,6
1,4074,3
1,3877,6
1,2582,5
1,3458,6
1,2734,1
1,1798,1
1,2255,1
1,4861,6
1,2635,4
1,3267,1
1,3298,4
1,4841,6
1,2337,5
1,2871,6
1,2655,3
1,2597,4
1,1770,3
1,2024,6
1,4834,6
1,1287,5
1,4550,6
1,3595,4
1,2676,5
1,4075,3
1,1561,3
1,4359,4
1,2933,3
1,4838,1
